FID_WQchem,OBJECTID,OBJECTID2,EventCode,StationCod,Collection,Collecti_1,SiteDepth,Stratifica,SampleDept,Depths,TotalPhosp,Chloride_m,Project,STISdepth,Comments,_LAKE,FID_,StationNam,StationC_1,Transect,Lake,Year,Project_1,stat_Depth,LatitudeDD,LongitudeD,Notes,STIS__,SITE,STATION,PROJECT_12,DAT,SiteDep,blk_dup,Strat_,Epi_Dep,up_dept,lw_dpth,Ave_dep,TP_ug,FID_EFDC,GRIDNO,IJ_VALUE,I_Value,J_Value,BedElev,I_Parent,J_Parent,Area,Mask,WSElev,ZRough,Sim_Result,Sim_Dir,Map_Value,Dry_Flag,Grid_Label,I_J_index,sig_thick,I_index,J_Index,I_J_inde_1,Water_Dept,Number_Lay,Sig_layer-K,
137,143,150,stn17_20180725_D_LEII,stn17,7/25/2018,20180725,59.00000000000,no data,2M-INT,"2, 8, 18, 20, 30, 40, 57.5",12.10000000000,22.14,LOLA/CSMI,8167-1,,Ontario,125,Station 17,stn17,1,Ontario,2018,CSMI,14.40000000000,43.22470000000,-79.27190000000,,8167-1,0,2M-INT,LOLA/CSMI,7/25/2018,59.00000000000,,no data,"2, 11.2",2.00000000000,2.00000000000,2.00000000000,12.10000000000,970,4.06400000000e+003,"(52,67)",52,67,-1.15210e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.335132,,6.335132,0,,52-67,1.17130000000,52,67,52-67,11.71300000000,10,2,
138,144,151,stn17_20180725_D_LEII,stn17,7/25/2018,20180725,16.00000000000,no data,B2/ Hypo,"2, 6, 14",12.70000000000,22.08,LOLA/CSMI,8167-7,,Ontario,125,Station 17,stn17,1,Ontario,2018,CSMI,14.40000000000,43.22470000000,-79.27190000000,,8167-7,0,B2/ Hypo,LOLA/CSMI,7/25/2018,16.00000000000,,no data,"2, 6, 14",11.20000000000,11.20000000000,11.20000000000,12.70000000000,970,4.06400000000e+003,"(52,67)",52,67,-1.15210e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.335132,,6.335132,0,,52-67,1.17130000000,52,67,52-67,11.71300000000,10,10,
139,145,152,stn18_20180725_D_LEII,stn18,7/25/2018,20180725,85.00000000000,no data,2M-INT,"2, 8, 18, 20, 29, 40, 83",2.54000000000,20.63,LOLA/CSMI,8168-1,,Ontario,126,Station 18,stn18,1,Ontario,2018,CSMI,85.50000000000,43.30360000000,-79.27810000000,,8168-1,0,2M-INT,LOLA/CSMI,7/25/2018,85.00000000000,,no data,"2, 8, 18, 29, 83",2.00000000000,18.00000000000,10.00000000000,2.54000000000,1143,5.90400000000e+003,"(55,77)",55,77,-8.40364e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.844752,,4.844752,0,,55-77,8.42280000000,55,77,55-77,84.22800000000,10,2,
140,146,153,stn18_20180725_D_LEII,stn18,7/25/2018,20180725,85.00000000000,no data,40M/ DCL,,6.23000000000,24.44,LOLA/CSMI,8168-5,,Ontario,126,Station 18,stn18,1,Ontario,2018,CSMI,85.50000000000,43.30360000000,-79.27810000000,,8168-5,0,40M/ DCL,LOLA/CSMI,7/25/2018,85.00000000000,,,,29.00000000000,29.00000000000,29.00000000000,6.23000000000,1143,5.90400000000e+003,"(55,77)",55,77,-8.40364e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.844752,,4.844752,0,,55-77,8.42280000000,55,77,55-77,84.22800000000,10,4,
141,147,154,stn18_20180725_D_LEII,stn18,7/25/2018,20180725,85.00000000000,no data,B2/ Hypo,,0.61000000000,24.6,LOLA/CSMI,8168-7,,Ontario,126,Station 18,stn18,1,Ontario,2018,CSMI,85.50000000000,43.30360000000,-79.27810000000,,8168-7,0,B2/ Hypo,LOLA/CSMI,7/25/2018,85.00000000000,,,,83.00000000000,83.00000000000,83.00000000000,0.61000000000,1143,5.90400000000e+003,"(55,77)",55,77,-8.40364e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.844752,,4.844752,0,,55-77,8.42280000000,55,77,55-77,84.22800000000,10,10,
44,45,47,stn717_20180524_D_LG,stn717,5/24/2018,20180524,34.60000000000,Strat,2M-INT,"2, 5, 10, 14.1, 32.7",4.65000000000,22.56,LOLA/CSMI,8023-1,,Ontario,193,Station 717,stn717,4,Ontario,2018,CSMI,19.00000000000,43.30000000000,-77.44000000000,,8023-1,717,2M-INT,LOLA/CSMI,5/24/2018,34.60000000000,,Strat,"2, 5, 10, 14.1, 32.7",2.00000000000,10.00000000000,6.00000000000,4.65000000000,9478,5.94000000000e+002,"(181,38)",181,38,-3.51884e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.345354,,5.345354,0,,181-38,3.53800000000,181,38,181-38,35.38000000000,10,2,
45,46,48,stn717_20180524_D_LG,stn717,5/24/2018,20180524,34.60000000000,Strat,40M/ DCL,,4.55000000000,22.68,LOLA/CSMI,8023-5,,Ontario,193,Station 717,stn717,4,Ontario,2018,CSMI,19.00000000000,43.30000000000,-77.44000000000,,8023-5,717,40M/ DCL,LOLA/CSMI,5/24/2018,34.60000000000,,,,14.10000000000,14.10000000000,14.10000000000,4.55000000000,9478,5.94000000000e+002,"(181,38)",181,38,-3.51884e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.345354,,5.345354,0,,181-38,3.53800000000,181,38,181-38,35.38000000000,10,4,
46,47,49,stn717_20180524_D_LG,stn717,5/24/2018,20180524,34.60000000000,Strat,B2/ Hypo,,3.23000000000,22.81,LOLA/CSMI,8023-7,,Ontario,193,Station 717,stn717,4,Ontario,2018,CSMI,19.00000000000,43.30000000000,-77.44000000000,,8023-7,717,B2/ Hypo,LOLA/CSMI,5/24/2018,34.60000000000,,,,32.70000000000,32.70000000000,32.70000000000,3.23000000000,9478,5.94000000000e+002,"(181,38)",181,38,-3.51884e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.345354,,5.345354,0,,181-38,3.53800000000,181,38,181-38,35.38000000000,10,10,
104,108,113,stn717_20180620_D_LG,stn717,6/20/2018,20180620,34.00000000000,Unstrat,2M-INT,"2, 10, 20, 32",2.71000000000,22.86,LOLA/CSMI,8063-1,,Ontario,193,Station 717,stn717,4,Ontario,2018,CSMI,19.00000000000,43.30000000000,-77.44000000000,,8063-1,717,2M-INT,LOLA/CSMI,6/20/2018,34.00000000000,,Unstrat,"2, 10, 20, 32",2.00000000000,20.00000000000,11.00000000000,2.71000000000,9478,5.94000000000e+002,"(181,38)",181,38,-3.51884e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.345354,,5.345354,0,,181-38,3.53800000000,181,38,181-38,35.38000000000,10,4,
105,109,114,stn717_20180620_D_LG,stn717,6/20/2018,20180620,34.00000000000,Unstrat,B2/ Hypo,,6.42000000000,22.93,LOLA/CSMI,8063-7,,Ontario,193,Station 717,stn717,4,Ontario,2018,CSMI,19.00000000000,43.30000000000,-77.44000000000,,8063-7,717,B2/ Hypo,LOLA/CSMI,6/20/2018,34.00000000000,,,,32.00000000000,32.00000000000,32.00000000000,6.42000000000,9478,5.94000000000e+002,"(181,38)",181,38,-3.51884e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.345354,,5.345354,0,,181-38,3.53800000000,181,38,181-38,35.38000000000,10,10,
41,42,44,stn58_20180524_D_LG,stn58,5/24/2018,20180524,89.00000000000,Strat,2M-INT,"2, 5, 10, 13.3, 87",6.69000000000,22.51,LOLA/CSMI,8022-1,,Ontario,171,Station 58,stn58,4,Ontario,2018,CSMI,99.00000000000,43.32800000000,-77.43800000000,,8022-1,58,2M-INT,LOLA/CSMI,5/24/2018,89.00000000000,,Strat,"2, 5, 10, 13.3, 87",2.00000000000,10.00000000000,6.00000000000,6.69000000000,9498,2.65000000000e+003,"(181,58)",181,58,-8.46860e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.938173,,4.938173,0,,181-58,8.48780000000,181,58,181-58,84.87800000000,10,1,
42,43,45,stn58_20180524_D_LG,stn58,5/24/2018,20180524,89.00000000000,Strat,40M/ DCL,,3.65000000000,22.7,LOLA/CSMI,8022-5,,Ontario,171,Station 58,stn58,4,Ontario,2018,CSMI,99.00000000000,43.32800000000,-77.43800000000,,8022-5,58,40M/ DCL,LOLA/CSMI,5/24/2018,89.00000000000,,,,13.30000000000,13.30000000000,13.30000000000,3.65000000000,9498,2.65000000000e+003,"(181,58)",181,58,-8.46860e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.938173,,4.938173,0,,181-58,8.48780000000,181,58,181-58,84.87800000000,10,2,
43,44,46,stn58_20180524_D_LG,stn58,5/24/2018,20180524,89.00000000000,Strat,B2/ Hypo,,2.23000000000,22.97,LOLA/CSMI,8022-7,,Ontario,171,Station 58,stn58,4,Ontario,2018,CSMI,99.00000000000,43.32800000000,-77.43800000000,,8022-7,58,B2/ Hypo,LOLA/CSMI,5/24/2018,89.00000000000,,,,87.00000000000,87.00000000000,87.00000000000,2.23000000000,9498,2.65000000000e+003,"(181,58)",181,58,-8.46860e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.938173,,4.938173,0,,181-58,8.48780000000,181,58,181-58,84.87800000000,10,10,
101,105,110,stn58_20180620_D_LG,stn58,6/20/2018,20180620,87.10000000000,Strat,2M-INT,"2, 20, 85.1",2.62000000000,23,LOLA/CSMI,8062-1,,Ontario,171,Station 58,stn58,4,Ontario,2018,CSMI,99.00000000000,43.32800000000,-77.43800000000,,8062-1,58,2M-INT,LOLA/CSMI,6/20/2018,87.10000000000,,Strat,"2, 20, 85.1",2.00000000000,20.00000000000,11.00000000000,2.62000000000,9498,2.65000000000e+003,"(181,58)",181,58,-8.46860e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.938173,,4.938173,0,,181-58,8.48780000000,181,58,181-58,84.87800000000,10,2,
102,106,111,stn58_20180620_D_LG,stn58,6/20/2018,20180620,87.10000000000,Strat,40M/ DCL,,4.88000000000,22.77,LOLA/CSMI,8062-5,,Ontario,171,Station 58,stn58,4,Ontario,2018,CSMI,99.00000000000,43.32800000000,-77.43800000000,,8062-5,58,40M/ DCL,LOLA/CSMI,6/20/2018,87.10000000000,,,,1.00000000000,1.00000000000,1.00000000000,4.88000000000,9498,2.65000000000e+003,"(181,58)",181,58,-8.46860e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.938173,,4.938173,0,,181-58,8.48780000000,181,58,181-58,84.87800000000,10,1,
103,107,112,stn58_20180620_D_LG,stn58,6/20/2018,20180620,87.10000000000,Strat,B2/ Hypo,,3.66000000000,22.95,LOLA/CSMI,8062-7,,Ontario,171,Station 58,stn58,4,Ontario,2018,CSMI,99.00000000000,43.32800000000,-77.43800000000,,8062-7,58,B2/ Hypo,LOLA/CSMI,6/20/2018,87.10000000000,,,,85.10000000000,85.10000000000,85.10000000000,3.66000000000,9498,2.65000000000e+003,"(181,58)",181,58,-8.46860e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.938173,,4.938173,0,,181-58,8.48780000000,181,58,181-58,84.87800000000,10,10,
74,77,81,stn35_20180619_D_LG,stn35,6/19/2018,20180619,29.00000000000,Strat,2M-INT,"2, 5, 16, 27",8.84000000000,22.79,LOLA/CSMI,8045-1,,Ontario,146,Station 35,stn35,2,Ontario,2018,CSMI,37.00000000000,43.36190000000,-78.72940000000,,8045-1,35,2M-INT,LOLA/CSMI,6/19/2018,29.00000000000,,Strat,"2, 5, 16, 27",2.00000000000,16.00000000000,9.00000000000,8.84000000000,3540,4.10800000000e+003,"(96,67)",96,67,-3.01325e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.823115,,5.823115,0,,96-67,3.03240000000,96,67,96-67,30.32400000000,10,3,
75,78,82,stn35_20180619_D_LG,stn35,6/19/2018,20180619,29.00000000000,Strat,40M/ DCL,,8.56000000000,25.72,LOLA/CSMI,8045-5,,Ontario,146,Station 35,stn35,2,Ontario,2018,CSMI,37.00000000000,43.36190000000,-78.72940000000,,8045-5,35,40M/ DCL,LOLA/CSMI,6/19/2018,29.00000000000,,,,27.00000000000,27.00000000000,27.00000000000,8.56000000000,3540,4.10800000000e+003,"(96,67)",96,67,-3.01325e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.823115,,5.823115,0,,96-67,3.03240000000,96,67,96-67,30.32400000000,10,9,
76,79,83,stn35_20180619_D_LG,stn35,6/19/2018,20180619,29.00000000000,Strat,B2/ Hypo,,8.73000000000,24.42,LOLA/CSMI,8045-7,,Ontario,146,Station 35,stn35,2,Ontario,2018,CSMI,37.00000000000,43.36190000000,-78.72940000000,,8045-7,35,B2/ Hypo,LOLA/CSMI,6/19/2018,29.00000000000,,,,27.00000000000,27.00000000000,27.00000000000,8.73000000000,3540,4.10800000000e+003,"(96,67)",96,67,-3.01325e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.823115,,5.823115,0,,96-67,3.03240000000,96,67,96-67,30.32400000000,10,9,
135,139,146,stn35_20180727_D_LEII,stn35,7/27/2018,20180727,105.00000000000,no data,2M-INT,"2, 6, 10, 12, 20, 30, 103.5",12.00000000000,20.55,LOLA/CSMI,8160-1,,Ontario,146,Station 35,stn35,2,Ontario,2018,CSMI,37.00000000000,43.36190000000,-78.72940000000,,8160-1,0,2M-INT,LOLA/CSMI,7/27/2018,105.00000000000,,no data,"2, 10, 27.6",2.00000000000,10.00000000000,6.00000000000,12.00000000000,3540,4.10800000000e+003,"(96,67)",96,67,-3.01325e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.823115,,5.823115,0,,96-67,3.03240000000,96,67,96-67,30.32400000000,10,2,
136,140,147,stn35_20180727_D_LEII,stn35,7/27/2018,20180727,104.00000000000,no data,B2/ Hypo,"2, 8, 18, 20, 24, 30, 100, 2",15.10000000000,22.99,LOLA/CSMI,8160-7,,Ontario,146,Station 35,stn35,2,Ontario,2018,CSMI,37.00000000000,43.36190000000,-78.72940000000,,8160-7,0,B2/ Hypo,LOLA/CSMI,7/27/2018,104.00000000000,,no data,,27.60000000000,27.60000000000,27.60000000000,15.10000000000,3540,4.10800000000e+003,"(96,67)",96,67,-3.01325e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.823115,,5.823115,0,,96-67,3.03240000000,96,67,96-67,30.32400000000,10,10,
142,148,155,stn19_20180725_D_LEII,stn19,7/25/2018,20180725,105.00000000000,no data,2M-INT,"2, 6, 10, 12, 20, 30, 103.5",3.26000000000,21.64,LOLA/CSMI,8169-1,,Ontario,127,Station 19,stn19,1,Ontario,2018,CSMI,106.00000000000,43.38360000000,-79.28530000000,,8169-1,0,2M-INT,LOLA/CSMI,7/25/2018,105.00000000000,,no data,"2, 6, 10, 20, 103.5",2.00000000000,10.00000000000,6.00000000000,3.26000000000,1314,7.17000000000e+003,"(58,83)",58,83,-1.07564e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.780319,,4.780319,0,,58-83,10.77560000000,58,83,58-83,107.75600000000,10,1,
143,149,156,stn19_20180725_D_LEII,stn19,7/25/2018,20180725,105.00000000000,no data,40M/ DCL,,0.61000000000,22.78,LOLA/CSMI,8169-5,,Ontario,127,Station 19,stn19,1,Ontario,2018,CSMI,106.00000000000,43.38360000000,-79.28530000000,,8169-5,0,40M/ DCL,LOLA/CSMI,7/25/2018,105.00000000000,,,,20.00000000000,20.00000000000,20.00000000000,0.61000000000,1314,7.17000000000e+003,"(58,83)",58,83,-1.07564e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.780319,,4.780319,0,,58-83,10.77560000000,58,83,58-83,107.75600000000,10,2,
144,150,157,stn19_20180725_D_LEII,stn19,7/25/2018,20180725,105.00000000000,no data,B2/ Hypo,,2.80000000000,23.3,LOLA/CSMI,8169-7,,Ontario,127,Station 19,stn19,1,Ontario,2018,CSMI,106.00000000000,43.38360000000,-79.28530000000,,8169-7,0,B2/ Hypo,LOLA/CSMI,7/25/2018,105.00000000000,,,,103.50000000000,103.50000000000,103.50000000000,2.80000000000,1314,7.17000000000e+003,"(58,83)",58,83,-1.07564e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.780319,,4.780319,0,,58-83,10.77560000000,58,83,58-83,107.75600000000,10,10,
27,28,30,stn38_20180522_D_LG,stn38,5/22/2018,20180522,18.30000000000,Unstrat,2M-INT,"2, 8.1, 16.2",2.44000000000,21.64,LOLA/CSMI,8017-1,,Ontario,149,Station 38,stn38,3,Ontario,2018,CSMI,20.00000000000,43.38330000000,-77.98940000000,,8017-1,38,2M-INT,LOLA/CSMI,5/22/2018,18.30000000000,,Unstrat,"2, 8.1, 16.2",2.00000000000,8.10000000000,5.10000000000,2.44000000000,6661,3.12600000000e+003,"(148,61)",148,61,-2.08395e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.405596,,6.405596,0,,148-61,2.10320000000,148,61,148-61,21.03200000000,10,3,
28,29,31,stn38_20180522_D_LG,stn38,5/22/2018,20180522,18.30000000000,Unstrat,40M/ DCL,,3.62000000000,21.93,LOLA/CSMI,8017-5,,Ontario,149,Station 38,stn38,3,Ontario,2018,CSMI,20.00000000000,43.38330000000,-77.98940000000,,8017-5,38,40M/ DCL,LOLA/CSMI,5/22/2018,18.30000000000,,,,16.20000000000,16.20000000000,16.20000000000,3.62000000000,6661,3.12600000000e+003,"(148,61)",148,61,-2.08395e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.405596,,6.405596,0,,148-61,2.10320000000,148,61,148-61,21.03200000000,10,8,
29,30,32,stn38_20180522_D_LG,stn38,5/22/2018,20180522,18.30000000000,Unstrat,B2/ Hypo,,1.63000000000,22.19,LOLA/CSMI,8017-7,,Ontario,149,Station 38,stn38,3,Ontario,2018,CSMI,20.00000000000,43.38330000000,-77.98940000000,,8017-7,38,B2/ Hypo,LOLA/CSMI,5/22/2018,18.30000000000,,,,16.20000000000,16.20000000000,16.20000000000,1.63000000000,6661,3.12600000000e+003,"(148,61)",148,61,-2.08395e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.405596,,6.405596,0,,148-61,2.10320000000,148,61,148-61,21.03200000000,10,8,
162,172,181,stn38_20180927_D_LG,stn38,9/27/2018,20180927,17.00000000000,Unstrat,2M-INT,"2, 5, 10, 15",6.02000000000,22.53,LOLA/CSMI,8307-1,,Ontario,149,Station 38,stn38,3,Ontario,2018,CSMI,20.00000000000,43.38330000000,-77.98940000000,,8307-1,38,2M-INT,LOLA/CSMI,9/27/2018,17.00000000000,,Unstrat,"2, 5, 10, 15",2.00000000000,10.00000000000,6.00000000000,6.02000000000,6661,3.12600000000e+003,"(148,61)",148,61,-2.08395e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.405596,,6.405596,0,,148-61,2.10320000000,148,61,148-61,21.03200000000,10,3,
163,173,182,stn38_20180927_D_LG,stn38,9/27/2018,20180927,17.00000000000,Unstrat,B2/ Hypo,,5.10000000000,22.47,LOLA/CSMI,8307-7,,Ontario,149,Station 38,stn38,3,Ontario,2018,CSMI,20.00000000000,43.38330000000,-77.98940000000,,8307-7,38,B2/ Hypo,LOLA/CSMI,9/27/2018,17.00000000000,,,,15.00000000000,15.00000000000,15.00000000000,5.10000000000,6661,3.12600000000e+003,"(148,61)",148,61,-2.08395e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.405596,,6.405596,0,,148-61,2.10320000000,148,61,148-61,21.03200000000,10,8,
12,12,12,stn34_20180521_D_LG,stn34,5/21/2018,20180521,135.50000000000,Strat,2M-INT,"2, 5, 10, 75.3, 133.5",7.54000000000,21.21,LOLA/CSMI,8004-1,,Ontario,145,Station 34,stn34,2,Ontario,2018,CSMI,136.00000000000,43.46110000000,-78.75940000000,,8004-1,34,2M-INT,LOLA/CSMI,5/21/2018,135.50000000000,,Strat,"2, 5, 10, 75.3, 133.5",2.00000000000,10.00000000000,6.00000000000,7.54000000000,3612,6.34900000000e+003,"(97,79)",97,79,-1.41000e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.681736,,4.681736,0,,97-79,14.11920000000,97,79,97-79,141.19200000000,10,1,
13,13,13,stn34_20180521_D_LG,stn34,5/21/2018,20180521,135.50000000000,Strat,40M/ DCL,,5.96000000000,22.94,LOLA/CSMI,8004-5,,Ontario,145,Station 34,stn34,2,Ontario,2018,CSMI,136.00000000000,43.46110000000,-78.75940000000,,8004-5,34,40M/ DCL,LOLA/CSMI,5/21/2018,135.50000000000,,,,75.30000000000,75.30000000000,75.30000000000,5.96000000000,3612,6.34900000000e+003,"(97,79)",97,79,-1.41000e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.681736,,4.681736,0,,97-79,14.11920000000,97,79,97-79,141.19200000000,10,6,
14,14,14,stn34_20180521_D_LG,stn34,5/21/2018,20180521,135.50000000000,Strat,B2/ Hypo,,5.47000000000,23,LOLA/CSMI,8004-7,,Ontario,145,Station 34,stn34,2,Ontario,2018,CSMI,136.00000000000,43.46110000000,-78.75940000000,,8004-7,34,B2/ Hypo,LOLA/CSMI,5/21/2018,135.50000000000,,,,133.50000000000,133.50000000000,133.50000000000,5.47000000000,3612,6.34900000000e+003,"(97,79)",97,79,-1.41000e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.681736,,4.681736,0,,97-79,14.11920000000,97,79,97-79,141.19200000000,10,10,
132,136,143,stn34_20180727_D_LEII,stn34,7/27/2018,20180727,141.00000000000,0,2M-INT,,42.60000000000,21.64,LOLA/CSMI,8159-1,,Ontario,145,Station 34,stn34,2,Ontario,2018,CSMI,136.00000000000,43.46110000000,-78.75940000000,,8159-1,0,2M-INT,LOLA/CSMI,7/27/2018,141.00000000000,,,"2, 5, 8, 22, 134",2.00000000000,8.00000000000,5.00000000000,42.60000000000,3612,6.34900000000e+003,"(97,79)",97,79,-1.41000e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.681736,,4.681736,0,,97-79,14.11920000000,97,79,97-79,141.19200000000,10,1,
