FID_WQchem,OBJECTID,OBJECTID2,EventCode,StationCod,Collection,Collecti_1,SiteDepth,Stratifica,SampleDept,Depths,TotalPhosp,Chloride_m,Project,STISdepth,Comments,_LAKE,FID_,StationNam,StationC_1,Transect,Lake,Year,Project_1,stat_Depth,LatitudeDD,LongitudeD,Notes,STIS__,SITE,STATION,PROJECT_12,DAT,SiteDep,blk_dup,Strat_,Epi_Dep,up_dept,lw_dpth,Ave_dep,TP_ug,FID_EFDC,GRIDNO,IJ_VALUE,I_Value,J_Value,BedElev,I_Parent,J_Parent,Area,Mask,WSElev,ZRough,Sim_Result,Sim_Dir,Map_Value,Dry_Flag,Grid_Label,I_J_index,sig_thick,I_index,J_Index,I_J_inde_1,Water_Dept,Number_Lay,Sig_layer-K,
54,55,57,stn715_20180522_N_LG,stn715,5/22/2018,20180522,152.70000000000,Unstrat,40M/ DCL,,2.75000000000,22.83,LOLA/CSMI,8026-5,,Ontario,191,Station 715,stn715,5,Ontario,2018,CSMI,151.00000000000,43.63560000000,-76.96940000000,,8026-5,715,40M/ DCL,LOLA/CSMI,5/22/2018,152.70000000000,,,,76.40000000000,76.40000000000,76.40000000000,2.75000000000,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,6,
55,56,58,stn715_20180522_N_LG,stn715,5/22/2018,20180522,152.70000000000,Unstrat,B2/ Hypo,,1.66000000000,22.87,LOLA/CSMI,8026-7,,Ontario,191,Station 715,stn715,5,Ontario,2018,CSMI,151.00000000000,43.63560000000,-76.96940000000,,8026-7,715,B2/ Hypo,LOLA/CSMI,5/22/2018,152.70000000000,,,,150.70000000000,150.70000000000,150.70000000000,1.66000000000,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,10,
112,116,121,stn715_20180620_N_LG,stn715,6/20/2018,20180620,192.10000000000,Strat,2M-INT,"2.1, 4.9, 11.1, 190.1",4.33000000000,23.41,LOLA/CSMI,8066-1,,Ontario,191,Station 715,stn715,5,Ontario,2018,CSMI,151.00000000000,43.63560000000,-76.96940000000,,8066-1,715,2M-INT,LOLA/CSMI,6/20/2018,192.10000000000,,Strat,"2.1, 4.9, 11.1, 190.1",2.10000000000,4.90000000000,3.50000000000,4.33000000000,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,1,
113,117,122,stn715_20180620_N_LG,stn715,6/20/2018,20180620,192.10000000000,Strat,40M/ DCL,,6.38000000000,23.08,LOLA/CSMI,8066-5,,Ontario,191,Station 715,stn715,5,Ontario,2018,CSMI,151.00000000000,43.63560000000,-76.96940000000,,8066-5,715,40M/ DCL,LOLA/CSMI,6/20/2018,192.10000000000,,,,11.10000000000,11.10000000000,11.10000000000,6.38000000000,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,1,
114,118,123,stn715_20180620_N_LG,stn715,6/20/2018,20180620,192.10000000000,Strat,B2/ Hypo,,3.90000000000,23.03,LOLA/CSMI,8066-7,,Ontario,191,Station 715,stn715,5,Ontario,2018,CSMI,151.00000000000,43.63560000000,-76.96940000000,,8066-7,715,B2/ Hypo,LOLA/CSMI,6/20/2018,192.10000000000,,,,190.10000000000,190.10000000000,190.10000000000,3.90000000000,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,10,
164,174,183,stn715_20180924_D_LG,stn715,9/24/2018,20180924,149.00000000000,Strat,2M-INT,"2, 5, 9, 20, 147",4.00000000000,22.85,LOLA/CSMI,8316-1,,Ontario,191,Station 715,stn715,5,Ontario,2018,CSMI,151.00000000000,43.63560000000,-76.96940000000,,8316-1,715,2M-INT,LOLA/CSMI,9/24/2018,149.00000000000,,Strat,"2, 5, 9, 20, 147",2.00000000000,9.00000000000,5.50000000000,4.00000000000,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,1,
165,175,184,stn715_20180924_D_LG,stn715,9/24/2018,20180924,149.00000000000,Strat,40M/ DCL,,8.28000000000,22.65,LOLA/CSMI,8316-5,,Ontario,191,Station 715,stn715,5,Ontario,2018,CSMI,151.00000000000,43.63560000000,-76.96940000000,,8316-5,715,40M/ DCL,LOLA/CSMI,9/24/2018,149.00000000000,,,,20.00000000000,20.00000000000,20.00000000000,8.28000000000,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,2,
166,176,185,stn715_20180924_D_LG,stn715,9/24/2018,20180924,149.00000000000,Strat,B2/ Hypo,,7.44000000000,22.74,LOLA/CSMI,8316-7,,Ontario,191,Station 715,stn715,5,Ontario,2018,CSMI,151.00000000000,43.63560000000,-76.96940000000,,8316-7,715,B2/ Hypo,LOLA/CSMI,9/24/2018,149.00000000000,,,,147.00000000000,147.00000000000,147.00000000000,7.44000000000,11739,9.63400000000e+003,"(209,93)",209,93,-1.49662e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.836807,,4.836807,0,,209-93,14.98540000000,209,93,209-93,149.85400000000,10,10,
6,6,6,stn27_20180521_D_LG,stn27,5/21/2018,20180521,101.30000000000,Unstrat,2M-INT,"2, 10, 20, 50.7, 99.3",6.06000000000,23.8,LOLA/CSMI,8002-1,,Ontario,134,Station 27,stn27,2,Ontario,2018,CSMI,100.00000000000,43.69000000000,-78.83000000000,,8002-1,27,2M-INT,LOLA/CSMI,5/21/2018,101.30000000000,,Unstrat,"2, 10, 20, 50.7, 99.3",2.00000000000,20.00000000000,11.00000000000,6.06000000000,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,2,
7,7,7,stn27_20180521_D_LG,stn27,5/21/2018,20180521,101.30000000000,Unstrat,40M/ DCL,,6.46000000000,22.82,LOLA/CSMI,8002-5,,Ontario,134,Station 27,stn27,2,Ontario,2018,CSMI,100.00000000000,43.69000000000,-78.83000000000,,8002-5,27,40M/ DCL,LOLA/CSMI,5/21/2018,101.30000000000,,,,50.70000000000,50.70000000000,50.70000000000,6.46000000000,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,5,
8,8,8,stn27_20180521_D_LG,stn27,5/21/2018,20180521,101.30000000000,Unstrat,B2/ Hypo,,8.73000000000,22.78,LOLA/CSMI,8002-7,,Ontario,134,Station 27,stn27,2,Ontario,2018,CSMI,100.00000000000,43.69000000000,-78.83000000000,,8002-7,27,B2/ Hypo,LOLA/CSMI,5/21/2018,101.30000000000,,,,99.30000000000,99.30000000000,99.30000000000,8.73000000000,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,10,
68,69,72,stn27_20180619_D_LG,stn27,6/19/2018,20180619,102.50000000000,Strat,2M-INT,"2, 7, 25, 100.4",8.00000000000,23.68,LOLA/CSMI,8042-1,,Ontario,134,Station 27,stn27,2,Ontario,2018,CSMI,100.00000000000,43.69000000000,-78.83000000000,,8042-1,27,2M-INT,LOLA/CSMI,6/19/2018,102.50000000000,,Strat,"2, 7, 25, 100.4",2.00000000000,7.00000000000,4.50000000000,8.00000000000,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,1,
69,70,73,stn27_20180619_D_LG,stn27,6/19/2018,20180619,102.50000000000,Strat,40M/ DCL,,6.90000000000,23.43,LOLA/CSMI,8042-5,,Ontario,134,Station 27,stn27,2,Ontario,2018,CSMI,100.00000000000,43.69000000000,-78.83000000000,,8042-5,27,40M/ DCL,LOLA/CSMI,6/19/2018,102.50000000000,,,,25.00000000000,25.00000000000,25.00000000000,6.90000000000,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,3,
70,71,74,stn27_20180619_D_LG,stn27,6/19/2018,20180619,102.50000000000,Strat,B2/ Hypo,,7.30000000000,23.29,LOLA/CSMI,8042-7,,Ontario,134,Station 27,stn27,2,Ontario,2018,CSMI,100.00000000000,43.69000000000,-78.83000000000,,8042-7,27,B2/ Hypo,LOLA/CSMI,6/19/2018,102.50000000000,,,,100.40000000000,100.40000000000,100.40000000000,7.30000000000,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,10,
126,130,137,stn27_20180726_D_LEII,stn27,7/26/2018,20180726,29.00000000000,no data,2M-INT,"2, 10, 27.6",13.90000000000,22.57,LOLA/CSMI,8157-1,,Ontario,134,Station 27,stn27,2,Ontario,2018,CSMI,100.00000000000,43.69000000000,-78.83000000000,,8157-1,0,2M-INT,LOLA/CSMI,7/26/2018,29.00000000000,,no data,"2, 5, 8, 20, 98.8",2.00000000000,8.00000000000,5.00000000000,13.90000000000,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,1,
127,131,138,stn27_20180726_D_LEII,stn27,7/26/2018,20180726,29.00000000000,no data,40M/ DCL,,9.59000000000,22.66,LOLA/CSMI,8157-5,,Ontario,134,Station 27,stn27,2,Ontario,2018,CSMI,100.00000000000,43.69000000000,-78.83000000000,,8157-5,0,40M/ DCL,LOLA/CSMI,7/26/2018,29.00000000000,,,,20.00000000000,20.00000000000,20.00000000000,9.59000000000,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,2,
128,132,139,stn27_20180726_D_LEII,stn27,7/26/2018,20180726,29.00000000000,no data,B2/ Hypo,,8.79000000000,22.66,LOLA/CSMI,8157-7,,Ontario,134,Station 27,stn27,2,Ontario,2018,CSMI,100.00000000000,43.69000000000,-78.83000000000,,8157-7,0,B2/ Hypo,LOLA/CSMI,7/26/2018,29.00000000000,,,,98.80000000000,98.80000000000,98.80000000000,8.79000000000,3691,1.03950000000e+004,"(98,97)",98,97,-1.06245e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.786705,,4.786705,0,,98-97,10.64370000000,98,97,98-97,106.43700000000,10,10,
18,19,21,stn41_20180522_D_LG,stn41,5/22/2018,20180522,128.00000000000,Unstrat,2M-INT,"2, 10, 20, 64, 126",0.61000000000,22.95,LOLA/CSMI,8014-1,,Ontario,153,Station 41,stn41,3,Ontario,2018,CSMI,128.00000000000,43.71670000000,-78.02690000000,,8014-1,41,2M-INT,LOLA/CSMI,5/22/2018,128.00000000000,,Unstrat,"2, 10, 20, 64, 126",2.00000000000,20.00000000000,11.00000000000,0.61000000000,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,1,
19,20,22,stn41_20180522_D_LG,stn41,5/22/2018,20180522,128.00000000000,Unstrat,40M/ DCL,,3.77000000000,22.93,LOLA/CSMI,8014-5,,Ontario,153,Station 41,stn41,3,Ontario,2018,CSMI,128.00000000000,43.71670000000,-78.02690000000,,8014-5,41,40M/ DCL,LOLA/CSMI,5/22/2018,128.00000000000,,,,64.00000000000,64.00000000000,64.00000000000,3.77000000000,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,5,
20,21,23,stn41_20180522_D_LG,stn41,5/22/2018,20180522,128.00000000000,Unstrat,B2/ Hypo,,1.68000000000,22.58,LOLA/CSMI,8014-7,,Ontario,153,Station 41,stn41,3,Ontario,2018,CSMI,128.00000000000,43.71670000000,-78.02690000000,,8014-7,41,B2/ Hypo,LOLA/CSMI,5/22/2018,128.00000000000,,,,126.00000000000,126.00000000000,126.00000000000,1.68000000000,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,10,
80,83,88,stn41_20180620_N_LG,stn41,6/20/2018,20180620,127.70000000000,Strat,2M-INT,"2, 7, 18, 125.7",2.14000000000,23.77,LOLA/CSMI,8054-1,,Ontario,153,Station 41,stn41,3,Ontario,2018,CSMI,128.00000000000,43.71670000000,-78.02690000000,,8054-1,41,2M-INT,LOLA/CSMI,6/20/2018,127.70000000000,,Strat,"2, 7, 18, 125.7",2.00000000000,7.00000000000,4.50000000000,2.14000000000,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,1,
81,84,89,stn41_20180620_N_LG,stn41,6/20/2018,20180620,127.70000000000,Strat,40M/ DCL,,1.96000000000,23.34,LOLA/CSMI,8054-5,,Ontario,153,Station 41,stn41,3,Ontario,2018,CSMI,128.00000000000,43.71670000000,-78.02690000000,,8054-5,41,40M/ DCL,LOLA/CSMI,6/20/2018,127.70000000000,,,,18.00000000000,18.00000000000,18.00000000000,1.96000000000,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,2,
82,85,90,stn41_20180620_N_LG,stn41,6/20/2018,20180620,127.70000000000,Strat,B2/ Hypo,,5.96000000000,23.35,LOLA/CSMI,8054-7,,Ontario,153,Station 41,stn41,3,Ontario,2018,CSMI,128.00000000000,43.71670000000,-78.02690000000,,8054-7,41,B2/ Hypo,LOLA/CSMI,6/20/2018,127.70000000000,,,,125.70000000000,125.70000000000,125.70000000000,5.96000000000,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,10,
153,163,172,stn41_20180927_D_LG,stn41,9/27/2018,20180927,126.50000000000,Strat,2M-INT,"2, 5, 8, 18, 124.5",7.10000000000,22.66,LOLA/CSMI,8304-1,,Ontario,153,Station 41,stn41,3,Ontario,2018,CSMI,128.00000000000,43.71670000000,-78.02690000000,,8304-1,41,2M-INT,LOLA/CSMI,9/27/2018,126.50000000000,,Strat,"2, 5, 8, 18, 124.5",2.00000000000,8.00000000000,5.00000000000,7.10000000000,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,1,
154,164,173,stn41_20180927_D_LG,stn41,9/27/2018,20180927,126.50000000000,Strat,40M/ DCL,,6.10000000000,22.61,LOLA/CSMI,8304-5,,Ontario,153,Station 41,stn41,3,Ontario,2018,CSMI,128.00000000000,43.71670000000,-78.02690000000,,8304-5,41,40M/ DCL,LOLA/CSMI,9/27/2018,126.50000000000,,,,18.00000000000,18.00000000000,18.00000000000,6.10000000000,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,2,
155,165,174,stn41_20180927_D_LG,stn41,9/27/2018,20180927,126.50000000000,Strat,B2/ Hypo,,5.82000000000,22.88,LOLA/CSMI,8304-7,,Ontario,153,Station 41,stn41,3,Ontario,2018,CSMI,128.00000000000,43.71670000000,-78.02690000000,,8304-7,41,B2/ Hypo,LOLA/CSMI,9/27/2018,126.50000000000,,,,124.50000000000,124.50000000000,124.50000000000,5.82000000000,6512,9.79100000000e+003,"(145,94)",145,94,-1.31001e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.85221,,4.852210,0,,145-94,13.11930000000,145,94,145-94,131.19300000000,10,10,
3,3,3,stn28_20180521_D_LG,stn28,5/21/2018,20180521,61.70000000000,Unstrat,2M-INT,"2, 10, 20, 30, 59.7",7.31000000000,23.48,LOLA/CSMI,8001-1,,Ontario,135,Station 28,stn28,2,Ontario,2018,CSMI,61.00000000000,43.77500000000,-78.85330000000,,8001-1,28,2M-INT,LOLA/CSMI,5/21/2018,61.70000000000,,Unstrat,"2, 10, 20, 30, 59.7",2.00000000000,20.00000000000,11.00000000000,7.31000000000,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,2,
4,4,4,stn28_20180521_D_LG,stn28,5/21/2018,20180521,61.70000000000,Unstrat,40M/ DCL,,8.87000000000,23.14,LOLA/CSMI,8001-5,,Ontario,135,Station 28,stn28,2,Ontario,2018,CSMI,61.00000000000,43.77500000000,-78.85330000000,,8001-5,28,40M/ DCL,LOLA/CSMI,5/21/2018,61.70000000000,,,,30.00000000000,30.00000000000,30.00000000000,8.87000000000,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,5,
5,5,5,stn28_20180521_D_LG,stn28,5/21/2018,20180521,61.70000000000,Unstrat,B2/ Hypo,,7.16000000000,23.09,LOLA/CSMI,8001-7,,Ontario,135,Station 28,stn28,2,Ontario,2018,CSMI,61.00000000000,43.77500000000,-78.85330000000,,8001-7,28,B2/ Hypo,LOLA/CSMI,5/21/2018,61.70000000000,,,,59.70000000000,59.70000000000,59.70000000000,7.16000000000,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,10,
65,66,69,stn28_20180619_D_LG,stn28,6/19/2018,20180619,61.80000000000,Strat,2M-INT,"2, 5, 10, 23, 59.8",6.36000000000,24.19,LOLA/CSMI,8041-1,,Ontario,135,Station 28,stn28,2,Ontario,2018,CSMI,61.00000000000,43.77500000000,-78.85330000000,,8041-1,28,2M-INT,LOLA/CSMI,6/19/2018,61.80000000000,,Strat,"2, 5, 10, 23, 59.8",2.00000000000,10.00000000000,6.00000000000,6.36000000000,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,1,
66,67,70,stn28_20180619_D_LG,stn28,6/19/2018,20180619,61.80000000000,Strat,40M/ DCL,,6.10000000000,23.03,LOLA/CSMI,8041-5,,Ontario,135,Station 28,stn28,2,Ontario,2018,CSMI,61.00000000000,43.77500000000,-78.85330000000,,8041-5,28,40M/ DCL,LOLA/CSMI,6/19/2018,61.80000000000,,,,23.00000000000,23.00000000000,23.00000000000,6.10000000000,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,4,
67,68,71,stn28_20180619_D_LG,stn28,6/19/2018,20180619,61.80000000000,Strat,B2/ Hypo,,6.07000000000,23.58,LOLA/CSMI,8041-7,,Ontario,135,Station 28,stn28,2,Ontario,2018,CSMI,61.00000000000,43.77500000000,-78.85330000000,,8041-7,28,B2/ Hypo,LOLA/CSMI,6/19/2018,61.80000000000,,,,59.80000000000,59.80000000000,59.80000000000,6.07000000000,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,10,
123,127,134,stn28_20180726_D_LEII,stn28,7/26/2018,20180726,100.00000000000,no data,2M-INT,"2, 5, 8, 15, 20, 21, 98.8",10.10000000000,22.9,LOLA/CSMI,8156-1,,Ontario,135,Station 28,stn28,2,Ontario,2018,CSMI,61.00000000000,43.77500000000,-78.85330000000,,8156-1,0,2M-INT,LOLA/CSMI,7/26/2018,100.00000000000,,no data,"2, 7, 12, 22, 59.6",2.00000000000,12.00000000000,7.00000000000,10.10000000000,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,2,
124,128,135,stn28_20180726_D_LEII,stn28,7/26/2018,20180726,145.00000000000,no data,40M/ DCL,"2, 6, 6, 8, 15, 22, 131.7",11.40000000000,23.09,LOLA/CSMI,8156-5,,Ontario,135,Station 28,stn28,2,Ontario,2018,CSMI,61.00000000000,43.77500000000,-78.85330000000,,8156-5,0,40M/ DCL,LOLA/CSMI,7/26/2018,145.00000000000,,no data,,22.00000000000,22.00000000000,22.00000000000,11.40000000000,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,4,
125,129,136,stn28_20180726_D_LEII,stn28,7/26/2018,20180726,140.00000000000,no data,B2/ Hypo,"2, 5, 8, 15, 22, 30, 134",8.56000000000,23.01,LOLA/CSMI,8156-7,,Ontario,135,Station 28,stn28,2,Ontario,2018,CSMI,61.00000000000,43.77500000000,-78.85330000000,,8156-7,0,B2/ Hypo,LOLA/CSMI,7/26/2018,140.00000000000,,no data,,59.60000000000,59.60000000000,59.60000000000,8.56000000000,3697,1.16390000000e+004,"(98,103)",98,103,-6.28009e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.466057,,4.466057,0,,98-103,6.29930000000,98,103,98-103,62.99300000000,10,10,
